t,x,y,z,vx,vy,vz
11.604,22547239.705568366,2742886.828321094,-6433105.244689152,58112077.65820752,-7766742.345549216,-288447290.0528527
11.607999999999999,22084315.84148442,2706094.415099685,-6855435.947665548,-211173520.20823368,-201595205.78788102,37474816.184535265
11.612,21650629.621351395,2637301.9333820073,-7235879.65613417,9074059.97382612,140945291.27001366,-258246870.33672532
11.616,21227681.53652957,2603931.2568168077,-7551615.359058415,-248873702.18437845,108536587.27264878,113671620.45479414
11.62,20835248.198271617,2556387.431100925,-7807064.45328603,-200237160.4505142,-167631409.8453989,135811029.58277658
11.623999999999999,20492294.955700666,2515233.255367811,-8023061.6291314345,-191220939.017002,-150710533.6239165,165412173.64905477
11.628,20207540.32214635,2475686.9245103532,-8204669.7268476365,-147331476.29830894,249539483.67491642,51618198.58119064
11.632,19965991.183427315,2446963.6889743013,-8317227.451242985,-71517844.2860003,-275710038.43629336,74236254.56852958
11.636,19798780.221006308,2431636.4266354875,-8409542.995557956,-136735677.96918917,-144646602.33810246,216849475.18071255
11.639999999999999,19697927.168017257,2408126.9536293363,-8456233.23426867,62660471.81062743,-269582476.8608024,-100216067.78466949
11.644,19676311.269376516,2406866.0525182867,-8486469.662496535,-644146.0161152584,287073070.96847475,-65072091.35186809
11.648,19711547.15008113,2421769.3788337866,-8452772.973024914,-71084067.38782772,-167328575.10361564,231506729.66653734
11.652,19823820.681899764,2427614.4491980444,-8391221.415893085,80116696.72699139,-283222296.765616,3860877.8068157183
11.655999999999999,20006894.14572015,2460224.867749304,-8301788.8020931445,-68033983.62819338,-81789051.39841563,274465810.90345347
11.66,20249364.08021116,2479504.169861214,-8160140.709890524,128556869.73033755,-264711910.26509282,-7151288.383228201
11.664,20559113.868442606,2525617.863923622,-7996614.122931736,-29706125.027973227,222479929.83790097,190450131.45415825
11.668,20913111.47245289,2558394.186443681,-7772540.80562126,146489570.08233178,247818186.5470891,-61468721.779493965
11.671999999999999,21306915.12844405,2606404.1059418996,-7498475.193565779,173674328.75029278,230127049.2190867,-59417998.884846486
11.676,21733220.380442664,2667465.9686495117,-7174168.166596772,54043172.513273634,263855572.59545046,118791739.67185593
11.68,22170333.381760176,2730595.6190157696,-6782404.443526214,-33837527.51792358,-86155605.35689035,279435584.79339546
11.684,22632493.210375994,2766865.9160931944,-6346743.720736812,286631995.3955024,38619624.690088004,-54796912.450919405
11.687999999999999,23078618.852270298,2839638.0472400417,-5843419.002725465,47802514.651389815,-200633036.61106536,210031953.37059832
11.692,23522109.055371266,2898865.8988934592,-5290290.156896209,-21116451.52437895,-144134338.670521,255795874.16369185
11.696,23940195.666163497,2932992.5911283544,-4677965.089710031,262626938.40715495,-114075335.02877478,68308605.76452474
11.7,24317272.370761618,3000092.8957139594,-4012314.5476133362,-53455625.49003878,-135114908.6531879,256005124.61674884
11.703999999999999,24645572.29627967,3026523.2391522904,-3295406.849062983,185742638.26667038,-173083720.0098981,148976075.69864964
11.708,24916088.426178243,3074652.8274916694,-2538162.4678221275,-40168735.915262125,-176351519.79987884,232247264.4653179
11.712,25142066.02956395,3090524.7051144945,-1750578.627573917,115168459.56026192,201384775.15958026,181197626.03938892
11.716,25258556.14879895,3125881.075898567,-931151.3069782912,-184549298.93020797,-7990139.260404913,229194019.18242413
11.719999999999999,25296458.294674955,3123715.9396828515,-100385.00154807497,-40926493.94298726,-202794999.79800037,209407252.49923214
11.724,25271520.594822485,3108045.777598148,730759.9847908138,159536243.18902948,-110364730.32713196,221404614.59526932
11.728,25179519.138764516,3102941.7604591665,1555036.5752949708,32359835.26606209,192763152.63739252,220107702.95222607
11.732,24970621.778909568,3093015.730423061,2349930.9696484334,-164335459.75921676,-184907971.04315135,159546529.7025851
11.735999999999999,24731307.16477113,3066503.9828996565,3123305.679425089,-238972579.4818976,114129199.87095942,128525610.26316646
11.74,24405524.918036137,3030757.3039908255,3847001.3329998087,-280793119.5117293,-39741252.88626582,78918078.8223156
11.744,24045165.990369827,2964943.7496376345,4529399.8107635155,49644978.7143966,125836560.41080137,261443590.26545253
11.748,23639135.933804948,2924612.393161079,5158688.449036464,-106734812.75402497,216058970.84859616,169051555.68745965
11.751999999999999,23193532.071479104,2860876.71151816,5721193.03118236,67971708.74304475,8439966.076115075,286288075.0064602
11.756,22737949.944582604,2828247.0558465593,6233013.559093252,-290570092.6716166,-8482034.11603126,-46361168.715716295
11.76,22272997.241872802,2761362.4104053075,6676606.731024284,-97419116.58623636,-262521859.07717294,90797172.21377741
11.764,21824144.041350763,2701707.4696791666,7071741.469658902,-20801939.860265438,-242016865.6949413,166275511.7341738
11.767999999999999,21391900.244853783,2653888.9124012026,7410081.448263822,-87551924.62518801,-275091646.95378935,57548486.472380266
11.772,20994094.923987526,2614300.307443029,7703580.820944408,-242870769.80718482,-50279170.1079186,-158551635.12156364
11.776,20637067.697565306,2553444.2342378017,7945837.082145006,-3914250.4577031024,191582469.83903703,223459263.59014264
11.78,20316363.30585906,2531013.0924816136,8128899.947232689,-209895865.4826085,-38874129.80362734,-202697549.34810638
11.783999999999999,20055372.359957192,2497715.817684853,8270758.73924756,-156759686.76227126,-164646534.32428053,-187009288.9994536
11.788,19865946.73282395,2465309.5867457227,8388124.027031866,-59975010.77886229,283160705.660919,53652543.876254626
11.792,19735168.937132765,2453362.5287333145,8454523.985212341,-95504961.57262449,271351737.770163,-62480926.10185784
11.796,19668279.06617278,2450071.197310823,8471429.127533944,-83839144.60313135,-196966159.8400625,-202073141.96350414
11.799999999999999,19684151.065435484,2436091.604648597,8469672.287575306,145058738.53694254,-18473613.99955173,255492367.57294732
11.804,19771005.27918813,2454863.3635266954,8436810.312263887,17777357.406347476,292084839.5896023,32115931.49654526
11.808,19923376.961747397,2470343.65271501,8356190.777066912,97340443.75592391,246379197.73327616,128391328.64478748
11.812,20133714.974263437,2510445.2333420417,8226628.634955008,-29632177.62408331,-168496089.83080924,-239570779.83707437
11.815999999999999,20416535.942654874,2547096.0261539277,8075278.962499729,-65626802.986757435,113989635.9687751,-263369239.1264416
11.82,20744772.86229518,2589417.368720854,7865556.057837241,-45938276.6242027,-67084804.73124855,-282937583.22606564
11.824,21119961.773667485,2621444.1976552084,7608364.325818067,210223834.739769,-199469814.35344133,51792270.18312775
11.828,21542463.887588173,2684006.5625208984,7319848.284061054,21389938.04850698,249236461.65284288,-155204952.36620757
11.831999999999999,21973809.877014965,2725502.5872026016,6950890.765503381,269802743.55823576,-93469040.85662575,71659408.72093739
11.836,22422682.10581763,2795886.9551844597,6533960.90543044,76970907.78234908,-219989319.91546786,-179848024.4036973
11.84,22880299.984629184,2856201.250787343,6063287.986032764,36224376.688773476,-192744628.12528,-219550643.21031433
11.844,23331434.74874704,2899227.722583127,5533665.269584794,252555267.07474762,-144861152.4233148,-43546472.38172507
11.847999999999999,23771053.924031902,2972448.3560767043,4954890.6303045815,-61003546.50855451,134527441.26699948,-254649101.41861704
11.852,24171806.11859897,3019282.2195478324,4312344.796477684,-7719567.28565171,205085215.98502517,-211058532.53571323
11.856,24504077.797466032,3060318.2678475357,3606288.7235130537,61869616.38868034,-205557949.5383487,-201453045.207418
11.86,24801884.55209602,3102030.2158980994,2866287.2506961115,-1101883.6124421195,-191818332.32452676,-223315400.66090235
11.863999999999999,25058081.108589403,3133542.1569407876,2093641.19282204,-31599437.587828163,200931746.34589124,-212821915.8610499
11.868,25196360.093452208,3155591.9392289994,1280742.7254905172,-48666766.603239425,-188634891.71108368,-220711770.7532591
11.872,25285190.9987067,3152049.7738362057,455618.23301276244,185934507.32266733,-110830910.68821484,-199524768.78842658
11.876,25301926.960319974,3153869.7389932177,-376990.89407265873,174473761.5755451,96612328.86840841,-216541525.48657385
11.879999999999999,25231355.73352783,3160864.1526164203,-1206012.7359871485,-80675409.16131186,199210293.7077348,-201176558.87287205
11.884,25054300.911513925,3148110.3155034636,-2012458.077267852,-174341862.39998028,-170984903.6342996,-164421262.21002436
11.888,24848710.125794657,3112248.459673791,-2801226.5481810593,-49335139.60182103,204843295.22899765,-205598020.26661924
11.892,24554060.123994246,3071770.4903381183,-3546454.9846055415,22063797.802305594,173822306.94146982,-236567700.68752038
11.895999999999999,24195099.651975125,3048447.6316862567,-4242858.490820699,-286765901.93076617,-26500769.717557292,-61059940.88621787
11.899999999999999,23809596.474540334,2996894.7008038126,-4896747.095191509,-244935564.37812254,145382249.92776826,-74403434.36777607
11.904,23369001.081520174,2929635.7736559217,-5479123.302724293,1784650.3133509853,-206905329.9346281,-209409446.97436696
11.908,22928120.58262296,2869700.31185197,-6020163.441543149,65218388.81390449,-32006200.63851236,-285284960.88273954
11.911999999999999,22465681.294643525,2816606.828538715,-6492814.22396425,20074678.529279865,-185299069.9714284,-227874199.05032307
11.915999999999999,22011913.67847906,2777893.7869102424,-6915255.470180458,-257083715.07157564,-116474491.25173365,83708537.46080361
11.92,21578603.263340604,2704916.5796216694,-7284463.781071904,14359205.188666027,130441437.54774235,-263523111.86358228
11.924,21158471.35831721,2671871.1744797886,-7590585.931200355,-255670071.66035816,31398136.06452236,142522830.84319687
11.927999999999999,20772124.162896562,2617875.8336316464,-7837795.586219329,-115573839.19935095,-268898734.80085295,31658478.917802215
11.931999999999999,20436050.881217178,2574516.7197093274,-8046051.927248521,-75953507.47455354,-284306866.6660138,8200518.6313105645
11.936,20157049.340700332,2547148.289559354,-8219510.103099736,-205068644.73946044,27042669.836518865,209482236.74323875
11.94,19930468.5761322,2504090.5338757825,-8333313.565129791,60503857.69762255,-226642690.97292846,-177877929.70618013
11.943999999999999,19769923.22564604,2491844.848450599,-8414635.871490363,-21721033.250097338,-291357877.67577857,36167982.282701395
11.947999999999999,19682938.58990497,2471743.0844644113,-8463643.294121083,114708762.53658333,-149684230.9651483,-226069035.7186077
11.952,19669628.612554975,2477376.781181963,-8485777.292844336,-19993522.012526635,292819011.61864686,-23008530.20756209
11.956,19716967.95468619,2493979.1228197175,-8450308.729186984,-104738860.65081051,-36920136.89199315,272653960.6565904
11.959999999999999,19839308.032018002,2509444.1501014344,-8385059.195777832,-73231253.76829407,-106481067.60172729,264525492.93576458
11.963999999999999,20037070.823385805,2522209.2988900975,-8294145.317077907,76587946.76073317,275375198.52629715,-70559250.1389696
11.968,20290558.697439864,2558799.663528607,-8153152.395937227,30859549.92988643,288745918.01828873,48477984.56528668
11.972,20590909.543669563,2603059.314076796,-7953320.011138338,21947703.562897142,-216357441.3854999,198456475.5486952
11.975999999999999,20959732.521091968,2644823.9601749615,-7736799.495367543,50415691.0436213,278772334.91679084,80136499.77428773
11.979999999999999,21356310.885682285,2685037.8894909387,-7450089.3573646275,239455615.86118686,117458128.96655443,-124669442.60510825
11.984,21783354.294735074,2738868.805053554,-7113101.977757211,272404336.9346371,23823329.26093736,-109116278.85190633
11.988,22236182.99132871,2798160.1725697997,-6728110.934192821,240871012.91095734,160401987.59532312,-54134027.03803748
11.991999999999999,22694097.783928394,2873403.453284345,-6283060.743736305,-17999087.74979536,188856910.22013777,225138392.37758663
11.995999999999999,23137150.11502159,2916273.782199146,-5765610.563853167,246214063.6992707,-156488397.98527154,39601110.02483516
12.0,23573901.46701508,2987371.1706181588,-5202161.638102009,11621769.700383587,-177601676.78739956,234522563.8807719
12.004,23984228.340983395,3030400.8019069335,-4580590.652818013,167598518.252587,-199774906.50871715,136671107.21838498
12.008,24373327.581267502,3092289.4038295965,-3916548.552893562,-66283382.14836428,153367180.57079795,242411423.99512452
12.011999999999999,24688304.697066445,3137853.6969531276,-3190261.7085306635,-127189414.59073697,7324545.916424269,265419455.6401726
12.016,24962699.750009432,3158912.489906716,-2428930.4708767193,74918528.94501004,218727661.0207172,182273729.53369457
12.02,25131820.16828711,3191968.468568359,-1626070.992325091,-48634985.05846052,-184264296.8787795,224409444.60222435
12.024,25255434.121164244,3191310.7709368034,-807388.4385238768,209126332.59876496,-82291393.45894003,190190952.09575963
12.027999999999999,25305718.430160288,3198981.8857112033,23572.514634779,173818231.47144613,113560944.28519031,208732919.63869646
12.032,25268641.805546973,3206629.8817577343,856073.730162967,-24441638.88376508,206176055.96869284,208739886.78192377
12.036,25132296.059125174,3205658.5690957485,1673901.5719639082,-245373237.88751426,-22543391.087237418,161127504.40137708
12.04,24933998.83209947,3156953.5704692034,2468463.9806690826,142627011.14932206,-44587111.64617385,253668743.93629664
12.043999999999999,24658643.44094756,3139659.444369929,3227203.1492722747,-106054197.58139648,-221481240.6787508,162409599.8021576
12.048,24336082.115561407,3089859.9376659747,3947184.545104276,40044728.46577341,-181649547.82266757,228206438.2968608
12.052,23970434.002673823,3063162.492421829,4625016.785167678,-289295588.0669397,27109900.667563673,47449361.248427175
12.056,23547187.82056077,3006889.808084056,5235685.199990133,-209383497.4581385,-199226842.44156083,56085254.66909946
12.059999999999999,23115655.15331163,2956300.5716534886,5803561.298497575,-292685656.3218093,28024041.349520683,-15103678.8609249
12.064,22660855.24860375,2877088.8726274767,6303593.99227263,59106346.55602065,1359249.5060085747,288414613.97384053
12.068,22208294.17121803,2835770.1887287204,6754910.43551702,-206563560.95394313,207237973.87006432,32594085.958800677
12.072,21754564.78865238,2784739.2655705963,7136213.783753513,-272877077.35948735,43555262.941428766,-101585411.37403947
12.075999999999999,21327064.11453022,2730425.425320429,7467763.222778829,-259179847.5812324,68078643.59828702,-121941886.2975426
12.08,20934341.310127687,2672973.0356333563,7751077.605956233,-151057395.29588205,251073041.0861862,28687461.168668706
12.084,20571944.834429797,2616814.1095845397,7968087.605438709,62104698.895754986,-106654392.43588975,267296141.6642542
12.088,20269019.255470876,2593613.4383178214,8160542.919564604,-182914357.54065365,202819691.80083868,-109938530.04684766
12.091999999999999,20016295.21904099,2564977.9808030203,8295977.210334668,-194342065.62332088,69394338.87583339,-209991365.3145435
12.096,19832106.57605295,2524911.310128227,8396677.772000462,55052655.35998216,159899800.25492766,241004359.07626235
12.1,19713030.860341176,2511397.2151935413,8459082.887431806,48303349.51172666,208632812.9304208,202045152.58012503
12.104,19662493.845210005,2518607.822995922,8483957.426714486,-119260880.23003581,200412586.85420027,-179711281.29508656
12.107999999999999,19679058.558159474,2520187.010712849,8459817.761830779,-30168531.330668624,-245374140.61778787,-159897842.25353834
12.112,19772986.317978796,2525854.5868539317,8410792.854975982,88471012.89597926,-279927295.5837811,22379594.885124784
12.116,19937006.38869695,2557586.3835973237,8331117.765487465,-63389298.85579092,-110530883.72136968,-265430066.0526981
12.12,20163983.864175934,2573004.3612173134,8202715.345496679,169650166.39644134,-219265735.32602978,99149719.30148289
12.123999999999999,20452941.008578103,2625544.5717494623,8043792.939452478,-64738660.43435924,5261644.101378947,-287177999.66414243
12.128,20794777.31775604,2668464.545292325,7836578.642172147,-51255393.8128803,144648299.64968204,-251277150.49353874
12.132,21173901.114902593,2719455.2579266685,7571329.7824199945,-47215417.98516174,-35945408.85702798,-288391045.4399081
12.136,21587464.23130685,2760594.870635922,7252899.22220651,175087897.5356302,-233421249.69339377,-39366344.06995902
12.139999999999999,22042346.52506662,2818775.5739633185,6902942.134687115,130490951.72288743,260615938.48674384,-41743583.850157276
12.144,22483366.542783104,2876884.67566615,6464922.285527439,183412813.98723307,-218274467.9588418,-73533345.955827
12.148,22942435.10612519,2949433.2376007354,5988350.4335826095,-29945297.136235643,-113625475.24389431,-269969872.3215794
12.152,23386887.16670146,3005635.3290634924,5447249.173568359,2122077.4040095364,-166489326.5844101,-242833337.05406904
12.155999999999999,23820977.835594285,3042232.5618394944,4855409.555513828,289188210.52688724,45694617.53652002,-31199782.55700642
12.16,24199621.768316943,3101040.243709163,4197227.399566108,170507532.08141312,-193717772.40645957,-141745767.6393038
12.164,24560517.861725096,3140772.2099545337,3501978.694592754,245669563.3002822,126038188.22889099,-102235534.70281911
12.168,24838916.13489965,3177985.735347017,2750245.0196405402,257502442.2334656,-58571659.20980783,-130204154.78502794
12.171999999999999,25066663.750889074,3233289.8052738085,1968142.3516221119,-157269529.81008804,30337676.4069945,-247057064.7107494
12.176,25202522.110610355,3238877.5829544584,1153801.3069624486,71655737.81438291,-200441647.48504928,-203420444.39437333
12.18,25282755.26869662,3240315.5343739763,327095.5714304334,205574917.59158203,-63348103.95208101,-201040418.26174158
12.184,25283992.149608817,3241969.047124552,-505867.3477027868,171470878.73540625,95896361.59548628,-219300950.84086302
12.187999999999999,25201497.982721135,3245061.7503495268,-1333261.5814563523,-50196540.675653994,204700829.0024822,-205594654.99266788
12.192,25014541.773182638,3234529.0729152877,-2136434.7567843273,-211271089.0916384,-136223395.5974159,-153293838.22377792
12.196,24795747.489428375,3191546.2637962513,-2919504.3776229033,-8065596.06500218,195170006.5523355,-220306391.3507199
12.2,24491573.75174034,3150318.7685675896,-3658094.4869527267,39763189.9363503,157797383.42372108,-245377609.27253506
12.203999999999999,24125274.713085268,3125974.7439706363,-4347032.079707413,-286500579.9002932,-38253762.3069367,-56083611.72174663
12.208,23731921.82051753,3074351.8984588063,-4991521.2488145195,-276496687.7056585,90531831.67942026,-45220399.91762381
12.212,23294399.96253072,2998629.148990933,-5569513.117321593,64576040.79253418,-98613222.76615983,-269808636.8162092
12.216,22853786.290268436,2945379.5159421805,-6105274.872687728,-14672965.345816722,173394681.59710962,-237508632.9167595
12.219999999999999,22393973.462245185,2885267.3470315617,-6571990.310751094,16507439.437608786,126967631.50080457,-265137955.02133936
12.224,21930519.87048951,2829978.9715923835,-6971418.76466832,4605341.848472754,-214380534.3467126,-201770333.1797533
12.228,21498913.549824473,2790577.973018821,-7335226.673160177,-264650765.0420524,64815399.386050165,111582070.84051636
12.232,21083973.65726254,2720191.34433488,-7626658.503391387,38162574.68076582,-172462400.84454575,-235567769.09042668
12.235999999999999,20717574.49707309,2676287.8252475425,-7888541.690406806,-48061738.28018976,236022717.0625651,-169338469.31466362
12.24,20388764.24619417,2638720.3300206126,-8091056.229480148,-104943206.22404434,269299495.1802708,-56190562.78764797
12.244,20111173.519369032,2594347.878925218,-8241268.825796106,66414144.63360566,60092121.38816056,-280484379.8553029
12.248,19896157.972484067,2584647.1301460257,-8359658.0284026675,-179212548.557225,124117360.8829294,197919389.51537162
12.251999999999999,19750740.948908962,2558902.634731872,-8440539.296742057,-76941965.0783471,284111470.0634074,7491877.815495385
12.256,19669186.952554163,2555696.5299547873,-8476713.037353981,-138842976.37094536,150695921.5471971,211447958.37488773
12.26,19656401.568727765,2552116.674698319,-8468842.41221797,-35247037.071739,-248846819.80811423,153398828.17282805
12.264,19721460.47525215,2551496.8385890042,-8435957.501270745,117228088.45682529,-248823890.87036493,-105090038.64858395
12.267999999999999,19854429.255369995,2574619.364043194,-8366040.064981948,62325655.13963244,-282524023.9805187,54741048.940207995
12.272,20064393.741628278,2598263.718014173,-8274737.815034548,63699889.0756825,284128684.1508495,-43762024.513466984
12.276,20326087.462930858,2627500.0749521786,-8123049.620840269,168892589.24204472,179980192.12351796,-160577367.84643075
12.28,20645026.744540147,2680066.634886952,-7934386.673165008,14866634.042690406,271530653.48156583,112930523.221852
12.283999999999999,21000107.675814625,2726848.044287694,-7679090.7307371255,92004134.54842746,-251210947.95816237,123011726.30880156
12.288,21415487.661152028,2781979.1910395287,-7405781.093879164,26220612.65597136,256760874.70067412,141739753.4460463
12.292,21845901.640645295,2825094.1921837237,-7057161.995352259,260128835.33746007,96051912.36163291,-99050458.22145751
12.296,22292382.63717815,2884170.3957676524,-6653552.929838819,281686536.787147,-59461146.39195006,-61815307.05792339
12.299999999999999,22754260.79312313,2944135.8520434205,-6201497.296338949,281424728.3312712,75001209.87340209,-43348136.73690011
12.304,23210353.49674583,3022579.3331680684,-5691286.082293512,-18952583.94678403,190034527.23994017,224124589.32567018
12.308,23639515.67318012,3060893.787728106,-5111013.4129565,293799474.29107064,3710690.120310858,19294396.649018303
12.312,24045581.838592637,3114769.4572109636,-4481479.11436718,289984593.7867486,4884567.75618626,50884805.2878928
12.315999999999999,24413684.92148889,3187774.5699888957,-3802145.7478816244,-104856393.40571688,76566739.07422191,264285578.14148092
12.32,24726953.144251112,3230430.5795054664,-3071733.267994185,-122816640.72963542,71424608.05592251,257912387.4678597
12.324,24981740.657314908,3241929.5937759713,-2301003.9782670382,225342584.17730644,121540797.33424015,145439885.02923912
12.328,25159460.571635928,3290708.8529384173,-1498725.980068918,-162832857.51156116,62491931.06987595,237243394.6242213
12.331999999999999,25250439.856418215,3301728.3747951114,-674271.811917362,-109872692.44912805,-162926650.48241153,219287733.68121558
12.336,25272628.14224772,3298363.4814530415,157228.27491072146,5661408.592368767,-208019354.15668777,208326934.30081812
12.34,25221410.011969797,3283717.4553167736,986565.9993188448,133384813.18563542,-139033656.7514817,222670948.73078373
12.344,25104555.356955834,3269117.466233544,1805607.8523951024,95601839.07479899,149169176.7844602,235187298.8482816
12.347999999999999,24879886.08365536,3263380.596100296,2593243.4199978807,-233441332.55294982,-118081487.1450636,135152249.99612367
12.352,24619566.7129253,3225415.622284127,3355179.032204088,-196743346.53964862,165823928.66868302,143173701.857825
12.356,24274801.277628846,3188224.540438614,4063961.606022581,-284917159.66303194,-26873958.97880626,69312606.93353437
12.36,23902542.592790492,3121097.349408219,4731935.0656242315,-8290636.668599674,179591975.43609518,233199983.19010413
12.363999999999999,23480392.787588518,3082867.248610998,5340511.675062806,-257664871.63741523,134236210.8504366,47892720.736303635
12.368,23039756.749313876,3018409.1324951495,5894339.866782985,-148650723.9752763,220720650.70329833,126054112.17424552
12.372,22570065.847119782,2950439.182031343,6373570.4144568285,19869116.107618332,-186896572.22911876,226669827.63522348
12.376,22125632.88144,2900278.7410835666,6822053.61184461,-144978353.38472253,235012866.21932015,102247813.42080991
12.379999999999999,21673110.307722002,2852200.476914742,7193048.31487567,-272026096.68353575,25686827.050048377,-109756466.77855155
12.383999999999999,21247388.188065533,2797054.74349451,7512125.420992366,-249497112.36806226,-69700153.31369951,-139991951.79782695
12.388,20860046.78110893,2745690.103413313,7787037.655814464,-240674088.69352993,92589334.61573158,-142155349.02163437
12.392,20514803.797162984,2685727.5521930205,8010692.442511592,-18551662.613376595,214667541.0821491,200696421.26774576
12.395999999999999,20208317.47063162,2660073.665436113,8174378.723008609,-155448790.04265025,-193124537.44367406,-158885422.00751522
12.399999999999999,19967487.803442378,2623259.088844946,8303884.388707017,-43795470.14734297,-290084026.93114966,-25299288.176985275
12.404,19798468.086520143,2605144.771329579,8411515.677010596,-144161682.22674632,218194248.95856234,-135338850.51813245
12.408,19690276.524556182,2591318.384663281,8466554.912604814,-125353281.05033827,223565614.84965172,-144962687.5069364
12.411999999999999,19648267.699328788,2589884.4926737356,8476608.820605325,-117922952.33945408,-81417492.54528455,-257246924.24910194
12.415999999999999,19680529.729956437,2587172.1995467115,8453016.364918128,31539776.598022357,-287226533.8180277,-56728966.673046485
12.42,19785739.24231624,2601677.7202725266,8399432.003651489,45519539.276443645,-282163898.60772306,-70885923.52339678
12.424,19966591.398660857,2629575.862732876,8323124.239672335,-57089233.59444494,229187711.40985772,-175864205.08366644
12.427999999999999,20201294.96588009,2664770.5999543467,8187407.329745039,-75916005.54975577,62944618.47851655,-277470727.3462722
12.431999999999999,20495786.89819128,2686003.794332982,8007680.553028059,223060943.45927456,-106161898.44934723,160279036.09491727
12.436,20838840.479874957,2747125.9419488804,7786315.8721232405,20524312.49820418,-202324443.5572851,-212978665.33551967
12.44,21230223.57928366,2802623.5658777663,7522558.215449323,-39046780.36507713,-68086548.1157405,-283824237.54069805
12.443999999999999,21650151.708846677,2857200.1373629626,7199559.200336603,-891955.0947877215,-152382589.42478502,-251983251.7762779
12.447999999999999,22093799.66771349,2903475.593850032,6821859.1464167815,208742694.70550227,-206025226.61511812,-26401009.520347156
12.452,22563888.531426422,2967505.7488077316,6404740.138595479,131396221.35973834,254887273.54248628,-66966397.068400726
12.456,23004702.8349563,3025307.272417952,5899573.880676411,210056005.846901,-194207904.35366583,-69834036.91557483
12.459999999999999,23446623.799697056,3093214.325280853,5350688.282889328,74305495.17391191,-209976223.54545364,-192628482.64437667
12.463999999999999,23872126.950241577,3135855.5812635967,4747650.247395072,280924909.97180104,-71824798.8104872,-51375696.814696565
12.468,24252981.65059544,3209535.5882341657,4087240.3156214785,-72985201.29425134,-103333758.84964095,-265917983.10513464
12.472,24583329.97277958,3245289.6198960645,3373707.854874819,75817185.43976814,-205908780.7550313,-196393518.92318282
12.475999999999999,24872724.85831087,3296142.3303311933,2624457.768630424,-141666264.34438136,7874293.826341104,-258042158.93694755
12.479999999999999,25079835.964234177,3300770.794295984,1832714.7186073707,238293728.556848,-63625820.8315533,-160887999.3000429
12.484,25232656.233343042,3327187.65332301,1019817.8975182088,116420185.26552421,190560927.01624373,-191963462.88466376
12.488,25292100.381875042,3345777.420252057,188897.29000006427,-44782215.066391096,203077065.09671533,-208497863.54152772
12.491999999999999,25266048.232364796,3351068.2099772412,-644792.4570480067,-164889309.04908153,143313284.10649902,-197458657.1164488
12.495999999999999,25151237.189904083,3342614.8516192804,-1467142.0564437653,-234667564.2681588,-58450472.90623938,-168023159.78195474
12.5,24967243.212136198,3298959.243371822,-2267616.482479675,94192595.46253936,-154316927.48871392,-232446014.87272885
12.504,24728071.229008205,3289553.7169546103,-3043095.258221557,-270520453.11590266,19044467.53913793,-114774151.110029
12.508,24419136.749050654,3248981.139210008,-3776195.400045945,-271223610.185732,67196218.22911742,-92949126.44907524
12.511999999999999,24043691.13224633,3183077.4500392997,-4452844.420760557,29151900.994924944,-187747437.06629577,-224984872.96454403
12.516,23637765.215030484,3133901.3490689546,-5083218.101325863,-26960960.862025708,-226406611.16964218,-186360649.315309
12.52,23217498.113490697,3090494.5695333127,-5670649.170118148,-256130111.9501232,140966139.80507377,-35257211.39340716
12.524,22752523.96757804,3029253.119872972,-6176448.770423941,-201688529.67112768,-214005427.75435886,-15511380.92908493
12.527999999999999,22294750.5386451,2967558.963194506,-6633908.818380409,-167842439.80048522,-241253321.38805324,-18520022.942204863
12.532,21848794.096306052,2914551.379703232,-7041279.475690406,-271814142.61573505,-45704653.88632356,103660425.2202712
12.536,21422803.386146843,2843612.361951074,-7393850.69865545,-72138054.87453803,231866387.52129054,-166587961.6853486
12.54,21005409.19067291,2796097.003300197,-7669475.674210528,-105679720.02227306,-274846857.82147336,-2949666.437237966
12.543999999999999,20647014.162612982,2736735.878643742,-7921159.702683228,38498757.48652375,96841207.82081977,-275422734.63183165
12.548,20329114.650369108,2700254.1904501594,-8119755.500262272,-46615513.0629216,250386040.91818553,-147825617.90202054
12.552,20060620.42297563,2659667.910587853,-8262002.157912842,77455760.58209132,7516445.35679641,-284013108.3418899
12.556,19857800.74822228,2650305.0385793583,-8376180.352147639,-170851328.52095214,157176691.63843694,181178460.16593152
12.559999999999999,19723709.975540757,2623841.6230930765,-8449699.077054124,-41517382.52014504,285853272.33460873,-57321395.06020534
12.564,19655891.81235497,2620474.194003202,-8482759.490957722,-93268114.60283965,261823227.79655367,97327001.56269173
12.568,19656643.849735685,2626744.6247741766,-8473713.566447945,-123175015.57653561,21222141.31127762,266649277.80176678
12.572,19731422.937085073,2637059.0146196103,-8432349.84335537,-91018905.8452627,-77534974.24815147,269127357.1987871
12.575999999999999,19883085.733617,2651370.6179692717,-8366710.648662524,-31131506.13998808,275308732.8788747,99813630.44698496
12.58,20087309.362500243,2684023.9250891972,-8239414.708318248,-26339562.602912534,-175120875.74571797,235301284.65966967
12.584,20367632.83107172,2717550.706993407,-8096681.668382134,-8108427.0822700765,265161128.46869436,127876270.08904274
12.588,20694602.878894188,2761530.7375337104,-7896842.166207093,6977444.763153587,264256526.1533034,129803026.96072899
12.591999999999999,21060942.95206069,2818082.7721144287,-7640833.0064782575,-50020564.92206195,-24671077.298876066,289168887.2783863
12.596,21469366.228778895,2854941.488648079,-7337754.479707804,248638139.00707644,-136821032.9960981,-78668065.29209302
